Extruder temperature zone 1,Extruder temperature zone 2,Extruder temperature zone 3,Extruder pressure,Chiller temperature,Streighthening temperature,Rolling velocity,Extruder signal zone 1,Extruder signal zone 2,Extruder signal zone 3,Extruder signal pressure,Chiller signal,Streighthening signal,Rolling signal,Defect
200.2,194.7,201.7,118.6,46.5,15.5,1.5,0,0,0,1,0,1,0,1
190.4,202.9,200.3,21.3,45.3,27.8,1.6,0,0,0,0,0,0,0,0
188.5,208.0,217.9,73.0,55.3,34.8,1.7,1,0,1,0,1,0,0,0
192.6,199.2,217.8,11.8,11.9,30.3,3.5,0,0,1,0,1,0,1,0
180.7,216.6,213.2,34.6,48.6,54.1,0.5,1,1,1,0,0,1,0,1
180.5,190.5,204.9,15.8,55.0,25.3,1.5,1,0,0,0,1,0,0,1
211.4,205.3,203.2,51.9,20.2,28.4,1.6,1,0,0,0,0,0,0,0
191.8,187.9,181.7,25.0,39.6,30.2,3.3,0,1,1,0,0,0,1,1
211.2,193.5,208.0,119.8,34.5,64.1,4.7,1,0,0,1,0,1,1,1
215.8,204.9,214.4,47.8,16.9,41.7,1.7,1,0,1,0,1,0,0,1
199.9,186.3,210.2,77.8,52.9,10.8,1.1,0,1,1,0,1,1,0,1
197.5,187.7,201.3,104.4,14.8,51.7,3.5,0,1,0,1,1,1,1,1
198.4,188.1,204.9,62.1,32.9,23.0,3.8,0,1,0,0,0,0,1,0
182.4,188.3,211.2,85.3,20.4,65.5,4.0,1,1,1,0,0,1,1,1
215.3,205.8,219.2,94.0,18.3,47.8,1.7,1,0,1,0,1,0,0,1
186.8,200.6,184.4,86.4,68.7,18.7,1.9,1,0,1,0,1,1,0,1
204.6,201.1,198.2,84.5,21.6,44.4,3.7,0,0,0,0,0,0,1,0
204.8,218.2,185.4,6.6,63.8,46.6,3.1,0,1,1,1,1,0,1,1
207.9,202.2,217.2,73.8,41.9,31.2,3.6,0,0,1,0,0,0,1,1
213.0,187.9,206.9,115.5,44.3,35.0,2.9,1,1,0,1,0,0,1,1
188.1,214.5,186.5,104.1,49.0,63.3,1.2,1,1,1,1,0,1,0,0
188.5,196.2,194.0,35.6,67.1,59.8,4.1,1,0,0,0,1,1,1,0
182.0,214.9,216.7,71.0,7.1,27.0,0.7,1,1,1,0,1,0,0,1
186.0,207.5,207.9,98.0,33.3,25.7,1.6,1,0,0,0,0,0,0,1
206.0,207.8,203.9,75.6,49.2,67.1,3.7,0,0,0,0,0,1,1,1
202.8,183.0,207.4,41.4,24.5,27.4,0.7,0,1,0,0,0,0,0,0
204.8,211.5,211.4,56.2,10.5,61.5,0.5,0,1,1,0,1,1,0,0
211.2,217.4,185.0,104.0,63.2,44.4,4.8,1,1,1,1,1,0,1,1
208.8,188.9,191.5,117.2,19.4,42.9,4.0,0,1,0,1,1,0,1,1
203.2,215.3,181.3,45.5,28.4,12.0,2.0,0,1,1,0,0,1,0,1
196.8,203.6,202.1,61.3,59.8,65.6,3.7,0,0,0,0,1,1,1,0
212.3,211.1,216.7,77.5,37.4,62.6,2.5,1,1,1,0,0,1,1,0
180.5,209.8,189.9,55.6,14.6,30.8,0.7,1,0,1,0,1,0,0,1
186.9,205.7,217.9,50.1,10.6,49.1,1.4,1,0,1,0,1,0,0,1
184.4,181.0,209.1,56.6,32.7,40.3,2.1,1,1,0,0,0,0,1,1
199.8,182.9,211.4,9.0,40.7,12.6,4.8,0,1,1,1,0,1,1,0
197.2,199.7,190.0,71.0,7.3,23.0,3.0,0,0,0,0,1,0,1,1
198.4,191.9,207.2,100.8,46.7,46.7,3.1,0,0,0,1,0,0,1,0
201.0,182.6,219.7,63.9,41.3,33.7,5.0,0,1,1,0,0,0,1,1
184.4,204.0,217.0,88.5,44.9,68.3,0.6,1,0,1,0,0,1,0,1
206.4,212.7,204.5,75.0,49.9,20.1,1.5,0,1,0,0,0,0,0,0
189.7,182.2,214.9,3.1,62.3,51.6,4.7,1,1,1,1,1,1,1,1
209.6,194.7,215.3,64.4,47.3,41.8,3.7,0,0,1,0,0,0,1,1
207.4,211.3,185.0,5.4,57.8,18.8,2.8,0,1,1,1,1,1,1,1
219.7,213.8,180.8,60.1,60.3,33.8,5.0,1,1,1,0,1,0,1,1
207.0,195.8,216.7,95.8,56.2,61.2,2.0,0,0,1,0,1,1,0,1
209.1,212.5,212.3,106.5,60.1,58.8,0.9,0,1,1,1,1,1,0,0
217.6,186.5,212.1,7.6,10.4,48.4,1.1,1,1,1,1,1,0,0,1
206.7,194.0,217.0,63.1,48.5,68.0,4.4,0,0,1,0,0,1,1,0
219.4,206.9,181.0,28.8,52.1,46.0,3.4,1,0,1,0,1,0,1,1
191.8,194.0,203.9,115.0,58.8,47.1,3.6,0,0,0,1,1,0,1,0
220.0,205.9,190.5,0.9,40.7,52.2,0.5,1,0,0,1,0,1,0,1
198.4,211.4,194.2,70.2,29.0,34.5,0.3,0,1,0,0,0,0,0,1
203.1,219.1,182.0,2.5,54.6,59.8,2.8,0,1,1,1,1,1,1,1
188.4,214.7,209.9,74.0,42.5,30.4,1.3,1,1,0,0,0,0,0,1
216.2,186.2,203.0,44.2,56.8,25.3,0.3,1,1,0,0,1,0,0,1
184.8,193.2,182.6,46.9,48.7,57.4,4.0,1,0,1,0,0,1,1,0
206.4,195.6,181.6,93.7,24.2,59.8,0.5,0,0,1,0,0,1,0,1
217.0,219.2,182.3,26.0,61.5,28.9,0.8,1,1,1,0,1,0,0,1
209.7,196.0,214.1,99.2,45.8,27.9,0.3,0,0,1,0,0,0,0,1
190.7,187.9,216.6,89.2,59.7,56.4,0.9,0,1,1,0,1,1,0,1
197.2,186.3,209.5,96.8,6.3,43.2,3.2,0,1,0,0,1,0,1,1
213.3,208.0,180.5,93.8,23.9,64.1,2.6,1,0,1,0,0,1,1,1
204.3,209.2,210.1,22.8,31.5,54.1,1.5,0,0,1,0,0,1,0,1
191.7,206.9,193.9,41.7,49.6,25.1,0.2,0,0,0,0,0,0,0,0
218.0,197.7,196.0,5.3,47.1,16.0,2.9,1,0,0,1,0,1,1,1
199.3,216.0,185.5,16.8,19.5,54.4,0.4,0,1,1,0,1,1,0,1
213.6,217.0,211.9,111.4,63.4,27.2,1.7,1,1,1,1,1,0,0,1
189.2,197.6,190.6,31.6,56.6,38.7,1.7,1,0,0,0,1,0,0,0
193.2,209.8,205.2,70.7,55.8,38.0,3.8,0,0,0,0,1,0,1,1
194.1,194.5,212.9,63.0,6.6,19.8,4.1,0,0,1,0,1,1,1,1
181.5,185.8,203.3,51.5,20.0,27.8,1.7,1,1,0,0,0,0,0,1
182.3,193.1,218.1,63.8,43.1,45.5,2.0,1,0,1,0,0,0,0,0
202.8,217.7,188.0,92.6,62.9,64.3,2.7,0,1,1,0,1,1,1,0
215.4,202.5,212.2,64.0,38.1,51.3,1.1,1,0,1,0,0,1,0,1
202.5,186.4,210.0,78.4,58.1,14.0,2.1,0,1,0,0,1,1,1,1
214.0,205.4,218.4,27.5,55.1,42.6,4.3,1,0,1,0,1,0,1,0
188.8,200.1,183.9,64.2,67.2,65.5,1.0,1,0,1,0,1,1,0,1
213.2,210.0,214.5,99.2,63.8,43.0,3.0,1,0,1,0,1,0,1,1
215.0,188.5,197.7,25.3,24.4,35.1,1.2,1,1,0,0,0,0,0,0
201.5,198.6,180.1,2.4,61.8,41.4,3.9,0,0,1,1,1,0,1,1
181.4,205.1,215.4,27.5,56.4,22.3,4.0,1,0,1,0,1,0,1,0
190.9,193.0,212.7,73.0,17.2,56.0,1.9,0,0,1,0,1,1,0,1
217.5,193.3,188.9,68.0,42.3,16.1,1.7,1,0,1,0,0,1,0,0
188.8,190.7,200.3,70.6,12.1,10.4,3.9,1,0,0,0,1,1,1,0
189.5,208.7,194.3,19.1,21.5,58.3,2.5,1,0,0,0,0,1,1,1
215.4,181.3,199.9,114.1,58.4,32.6,0.7,1,1,0,1,1,0,0,1
186.7,201.5,203.3,22.0,26.2,45.0,1.7,1,0,0,0,0,0,0,0
185.2,218.2,180.1,91.8,62.5,36.2,3.3,1,1,1,0,1,0,1,0
190.0,219.7,197.6,88.7,9.0,56.4,0.6,0,1,0,0,1,1,0,0
198.1,191.9,190.4,31.5,9.0,67.3,3.1,0,0,0,0,1,1,1,0
192.8,199.6,212.7,46.9,19.2,43.6,1.2,0,0,1,0,1,0,0,0
218.6,216.1,183.0,23.6,29.2,28.8,0.3,1,1,1,0,0,0,0,0
206.4,204.1,198.8,34.7,46.8,55.8,2.1,0,0,0,0,0,1,1,0
186.8,181.4,200.5,8.7,34.9,66.5,2.6,1,1,0,1,0,1,1,0
205.1,212.1,204.4,92.3,17.2,45.0,0.8,0,1,0,0,1,0,0,0
199.3,200.3,218.3,12.4,65.7,18.9,4.9,0,0,1,0,1,1,1,1
208.2,213.8,198.5,14.6,32.5,48.5,2.7,0,1,0,0,0,0,1,1
193.1,203.1,195.8,114.9,51.2,40.5,4.1,0,0,0,1,1,0,1,1
219.5,197.6,182.4,83.6,11.6,40.6,4.4,1,0,1,0,1,0,1,1
205.0,211.2,182.2,62.1,19.9,31.2,3.2,0,1,1,0,1,0,1,1
185.9,203.8,208.7,106.5,47.6,32.4,4.1,1,0,0,1,0,0,1,0
187.4,198.8,200.0,81.2,45.8,48.0,1.9,1,0,0,0,0,0,0,0
182.1,190.5,198.8,59.3,42.8,32.2,2.6,1,0,0,0,0,0,1,0
182.3,208.6,196.9,68.4,47.5,31.1,3.1,1,0,0,0,0,0,1,1
210.8,209.0,214.7,117.5,21.6,30.2,0.7,1,0,1,1,0,0,0,1
213.0,180.5,186.1,96.3,31.4,57.5,4.0,1,1,1,0,0,1,1,1
217.9,193.7,185.6,16.1,25.0,16.5,1.6,1,0,1,0,0,1,0,0
180.5,219.4,202.7,118.6,60.7,62.3,2.7,1,1,0,1,1,1,1,1
214.8,204.0,204.8,49.3,65.5,38.9,0.8,1,0,0,0,1,0,0,1
210.5,211.8,213.9,31.5,23.3,66.5,4.0,1,1,1,0,0,1,1,0
208.7,181.9,219.3,44.7,8.6,35.9,0.9,0,1,1,0,1,0,0,1
218.1,188.5,199.5,56.4,53.4,68.9,1.5,1,1,0,0,1,1,0,1
190.7,191.7,213.4,7.1,23.4,52.9,0.4,0,0,1,1,0,1,0,1
180.3,185.5,194.2,31.6,63.0,48.7,1.8,1,1,0,0,1,0,0,1
210.4,208.6,208.1,87.1,25.1,34.9,1.2,1,0,0,0,0,0,0,0
184.4,215.9,195.1,67.9,43.4,42.5,2.9,1,1,0,0,0,0,1,1
181.1,206.3,205.6,77.9,23.8,40.6,4.3,1,0,0,0,0,0,1,1
217.5,199.1,196.5,10.1,16.4,46.2,0.9,1,0,0,0,1,0,0,1
194.1,209.7,196.0,72.4,35.6,13.8,0.8,0,0,0,0,0,1,0,0
218.9,200.6,208.0,32.5,25.2,21.2,1.1,1,0,0,0,0,0,0,0
181.2,194.8,187.0,114.7,23.1,64.0,2.2,1,0,1,1,0,1,1,0
180.5,219.0,216.5,64.8,7.3,68.0,2.3,1,1,1,0,1,1,1,1
194.2,207.6,187.9,63.1,23.3,12.5,3.4,0,0,1,0,0,1,1,1
191.4,204.1,211.6,52.9,8.4,43.4,2.2,0,0,1,0,1,0,1,1
205.7,215.2,192.4,26.1,62.6,25.0,0.4,0,1,0,0,1,0,0,1
216.6,183.3,205.6,98.9,59.7,64.3,2.3,1,1,0,0,1,1,1,1
208.5,205.6,209.1,49.2,14.7,45.0,0.3,0,0,0,0,1,0,0,1
196.5,193.9,203.7,20.5,68.0,30.8,3.5,0,0,0,0,1,0,1,1
217.3,188.3,213.2,32.8,29.7,21.9,0.7,1,1,1,0,0,0,0,0
214.8,196.4,180.5,86.8,66.7,25.1,4.6,1,0,1,0,1,0,1,0
211.3,196.2,218.6,16.3,69.2,56.3,4.3,1,0,1,0,1,1,1,1
218.0,204.8,204.5,55.7,25.9,30.6,0.6,1,0,0,0,0,0,0,1
200.8,191.8,202.0,56.9,69.9,51.0,3.8,0,0,0,0,1,1,1,0
190.0,202.8,218.1,69.8,67.6,18.8,4.7,0,0,1,0,1,1,1,0
202.6,204.9,190.9,34.6,62.5,62.9,3.3,0,0,0,0,1,1,1,0
199.6,204.0,204.3,33.5,49.3,28.8,4.0,0,0,0,0,0,0,1,1
188.8,183.9,211.9,64.4,29.9,45.4,4.8,1,1,1,0,0,0,1,1
218.7,189.8,181.7,7.9,32.0,52.2,4.6,1,1,1,1,0,1,1,0
190.1,203.0,181.6,70.6,24.8,65.6,4.9,0,0,1,0,0,1,1,0
197.2,209.1,194.0,102.0,14.5,57.9,0.8,0,0,0,1,1,1,0,0
213.7,214.8,203.8,106.3,41.2,18.1,4.6,1,1,0,1,0,1,1,0
216.1,209.2,199.4,88.8,63.1,18.1,3.4,1,0,0,0,1,1,1,1
197.6,218.9,184.8,27.9,65.4,59.8,2.9,0,1,1,0,1,1,1,0
212.4,181.0,188.9,62.2,19.3,18.3,3.3,1,1,1,0,1,1,1,0
192.5,217.5,191.8,44.4,56.4,51.4,3.1,0,1,0,0,1,1,1,1
193.6,200.9,181.3,63.2,13.8,25.9,2.7,0,0,1,0,1,0,1,1
184.0,204.0,200.3,74.0,23.0,39.7,2.8,1,0,0,0,0,0,1,1
217.4,191.7,191.3,72.2,55.9,27.5,1.1,1,0,0,0,1,0,0,0
197.0,190.3,180.3,34.2,22.4,37.2,3.5,0,0,1,0,0,0,1,0
200.4,220.0,200.9,1.1,54.6,33.4,1.3,0,1,0,1,1,0,0,0
207.4,183.4,196.4,37.8,29.1,30.3,1.4,0,1,0,0,0,0,0,0
195.3,190.3,190.4,65.2,35.1,32.5,1.7,0,0,0,0,0,0,0,0
193.7,210.4,197.4,99.9,16.6,42.7,3.8,0,1,0,0,1,0,1,1
201.2,208.1,214.1,93.2,7.0,61.3,3.6,0,0,1,0,1,1,1,0
180.3,185.5,198.4,0.3,52.5,14.1,2.4,1,1,0,1,1,1,1,0
197.0,201.3,206.7,11.0,67.2,26.8,3.5,0,0,0,0,1,0,1,1
214.8,214.0,195.3,19.4,8.0,67.2,3.3,1,1,0,0,1,1,1,0
211.8,198.7,199.4,74.9,47.3,30.3,1.9,1,0,0,0,0,0,0,0
204.0,219.6,191.2,0.4,53.3,22.2,1.8,0,1,0,1,1,0,0,1
187.6,202.8,189.7,14.6,45.8,62.9,2.5,1,0,1,0,0,1,1,0
192.7,216.5,183.7,5.7,61.1,26.9,1.4,0,1,1,1,1,0,0,0
180.9,204.6,197.9,63.8,66.5,33.7,2.2,1,0,0,0,1,0,1,1
185.4,202.9,216.7,18.8,46.0,24.3,1.1,1,0,1,0,0,0,0,1
207.1,193.3,214.7,34.0,21.8,32.8,1.6,0,0,1,0,0,0,0,1
216.9,197.4,199.6,21.9,13.3,57.8,4.5,1,0,0,0,1,1,1,0
217.9,190.1,211.9,67.3,37.2,21.3,4.2,1,0,1,0,0,0,1,0
192.6,208.7,194.9,107.4,60.0,35.3,2.8,0,0,0,1,1,0,1,0
202.3,212.7,195.9,38.6,56.0,17.4,4.9,0,1,0,0,1,1,1,1
189.4,182.4,209.0,47.5,49.4,67.7,3.2,1,1,0,0,0,1,1,1
191.7,202.8,181.1,33.7,51.1,56.1,0.9,0,0,1,0,1,1,0,0
185.3,206.9,189.0,84.5,49.2,33.3,0.7,1,0,1,0,0,0,0,1
191.1,218.2,215.8,21.4,51.2,24.5,0.5,0,1,1,0,1,0,0,1
206.1,219.3,198.6,14.9,33.2,61.5,3.3,0,1,0,0,0,1,1,1
209.8,206.8,215.1,72.3,34.5,67.0,2.8,0,0,1,0,0,1,1,1
201.1,207.3,196.7,40.6,29.2,68.2,1.3,0,0,0,0,0,1,0,1
198.1,203.9,213.4,42.2,46.9,50.6,3.5,0,0,1,0,0,1,1,0
193.2,198.5,212.4,39.0,41.3,52.6,3.7,0,0,1,0,0,1,1,1
188.3,199.6,212.2,40.9,52.4,48.6,2.9,1,0,1,0,1,0,1,0
196.6,207.8,194.4,35.6,26.4,37.8,0.6,0,0,0,0,0,0,0,0
187.6,193.3,207.5,111.7,16.1,41.6,3.5,1,0,0,1,1,0,1,0
215.0,183.9,206.7,10.5,47.2,18.5,4.9,1,1,0,0,0,1,1,0
199.3,199.0,195.9,19.3,7.9,54.6,0.5,0,0,0,0,1,1,0,1
201.3,198.5,219.7,102.8,11.2,23.7,3.7,0,0,1,1,1,0,1,1
209.2,209.2,214.0,43.8,53.7,61.9,4.4,0,0,1,0,1,1,1,0
195.2,184.4,191.2,21.4,21.2,50.8,4.0,0,1,0,0,0,1,1,1
210.6,201.6,208.0,64.3,58.9,40.9,0.4,1,0,0,0,1,0,0,1
201.3,189.8,200.6,35.9,69.4,54.4,1.5,0,1,0,0,1,1,0,1
205.8,199.5,185.7,63.6,46.5,20.0,0.9,0,0,1,0,0,0,0,1
192.2,199.3,180.2,100.0,10.8,45.7,2.3,0,0,1,0,1,0,1,0
197.4,209.2,195.6,9.2,26.4,38.2,1.2,0,0,0,1,0,0,0,0
185.6,187.2,201.9,118.3,36.3,50.0,2.0,1,1,0,1,0,0,0,0
216.1,198.9,190.7,13.2,59.5,24.2,3.8,1,0,0,0,1,0,1,0
189.6,216.7,211.7,23.5,15.7,58.4,1.5,1,1,1,0,1,1,0,0
199.2,219.9,196.4,92.2,12.2,18.1,1.7,0,1,0,0,1,1,0,1
184.5,193.7,201.0,7.5,38.2,25.8,3.8,1,0,0,1,0,0,1,1
219.1,214.6,213.7,8.7,27.8,14.9,1.8,1,1,1,1,0,1,0,1
201.3,192.0,181.2,112.4,30.0,43.2,2.1,0,0,1,1,0,0,1,1
216.1,193.4,218.1,29.3,37.5,33.4,4.2,1,0,1,0,0,0,1,0
213.2,214.0,199.5,2.9,10.2,55.3,1.2,1,1,0,1,1,1,0,0
183.0,204.4,202.4,73.4,18.9,27.3,0.2,1,0,0,0,1,0,0,1
214.6,203.6,218.1,82.3,68.7,41.7,3.3,1,0,1,0,1,0,1,0
197.7,192.8,218.7,84.1,17.6,53.5,2.1,0,0,1,0,1,1,1,1
189.2,201.6,198.9,101.6,42.5,16.3,3.5,1,0,0,1,0,1,1,0
212.7,205.0,204.0,0.6,34.4,20.4,2.4,1,0,0,1,0,0,1,1
180.9,189.0,183.7,99.8,62.3,36.0,4.0,1,1,1,0,1,0,1,1
219.3,184.2,186.4,51.9,54.4,18.8,3.8,1,1,1,0,1,1,1,1
180.8,208.0,214.7,26.9,30.9,29.4,1.2,1,0,1,0,0,0,0,0
207.2,204.8,208.1,69.9,54.3,43.7,1.6,0,0,0,0,1,0,0,1
182.4,192.0,194.4,55.4,14.3,18.2,4.0,1,0,0,0,1,1,1,0
213.3,184.0,211.3,51.2,43.1,43.5,3.4,1,1,1,0,0,0,1,0
201.6,192.3,214.2,100.3,44.2,31.2,4.8,0,0,1,1,0,0,1,0
203.3,213.3,191.3,12.4,9.4,52.1,4.6,0,1,0,0,1,1,1,0
202.7,190.0,189.6,98.5,61.8,36.1,2.5,0,0,1,0,1,0,1,1
188.6,194.6,187.5,12.5,45.0,50.1,1.9,1,0,1,0,0,1,0,0
195.3,207.8,189.1,94.6,55.2,26.5,3.7,0,0,1,0,1,0,1,1
207.4,216.7,193.8,91.7,39.6,16.9,2.3,0,1,0,0,0,1,1,0
202.6,198.3,211.8,73.3,49.0,31.5,0.8,0,0,1,0,0,0,0,1
187.9,206.3,189.3,1.6,39.6,16.5,1.4,1,0,1,1,0,1,0,1
209.7,207.4,217.0,87.8,41.7,21.9,0.8,0,0,1,0,0,0,0,1
200.0,208.8,196.0,58.1,62.4,11.4,2.9,0,0,0,0,1,1,1,1
211.3,203.6,218.3,21.8,55.7,42.6,3.8,1,0,1,0,1,0,1,1
181.8,200.2,199.1,96.4,38.3,65.1,1.4,1,0,0,0,0,1,0,1
186.8,215.6,198.6,15.8,52.3,20.4,2.7,1,1,0,0,1,0,1,1
189.3,194.1,194.2,53.2,13.2,58.8,0.9,1,0,0,0,1,1,0,0
204.7,182.0,194.9,95.4,8.4,24.3,1.9,0,1,0,0,1,0,0,0
203.1,205.4,199.8,19.6,29.5,33.1,4.4,0,0,0,0,0,0,1,0
203.2,208.1,182.0,24.2,22.0,63.2,2.8,0,0,1,0,0,1,1,1
198.0,208.3,195.7,34.5,27.4,35.2,1.1,0,0,0,0,0,0,0,0
215.4,183.5,201.4,37.6,29.2,25.3,3.0,1,1,0,0,0,0,1,0
208.5,196.8,183.2,113.2,34.2,34.9,0.5,0,0,1,1,0,0,0,1
212.6,190.9,185.5,55.2,7.1,62.0,3.7,1,0,1,0,1,1,1,1
204.3,191.7,203.2,41.4,22.9,51.1,3.6,0,0,0,0,0,1,1,0
216.4,193.5,214.8,86.8,49.5,44.2,0.3,1,0,1,0,0,0,0,1
216.3,184.3,218.7,37.8,20.0,59.1,4.2,1,1,1,0,0,1,1,0
201.0,210.8,207.2,95.0,22.9,41.0,1.0,0,1,0,0,0,0,0,1
188.1,196.4,206.8,4.1,40.7,68.6,0.5,1,0,0,1,0,1,0,1
216.3,206.8,203.1,0.5,64.7,42.2,4.3,1,0,0,1,1,0,1,1
219.7,192.3,212.6,5.7,29.6,21.2,3.9,1,0,1,1,0,0,1,1
182.7,189.2,214.7,47.0,37.3,51.7,0.4,1,1,1,0,0,1,0,1
208.7,196.6,205.2,19.6,45.7,13.1,2.2,0,0,0,0,0,1,1,1
181.4,187.3,214.2,86.5,39.0,64.3,1.0,1,1,1,0,0,1,0,0
213.2,213.6,182.9,105.4,11.0,62.5,1.7,1,1,1,1,1,1,0,1
180.3,198.8,207.0,14.2,55.4,24.7,4.4,1,0,0,0,1,0,1,1
205.6,193.6,185.0,65.3,56.1,47.4,1.9,0,0,1,0,1,0,0,0
215.0,210.1,197.2,91.8,40.8,64.9,3.8,1,1,0,0,0,1,1,1
194.9,194.2,196.4,11.3,8.9,14.2,2.5,0,0,0,0,1,1,1,0
213.9,180.4,190.1,100.0,44.6,17.7,2.0,1,1,0,0,0,1,0,1
206.0,202.2,217.9,23.9,41.3,65.9,1.3,0,0,1,0,0,1,0,0
193.5,186.2,210.5,76.4,24.0,58.2,2.1,0,1,1,0,0,1,1,1
198.6,203.2,186.1,95.2,38.0,27.1,3.3,0,0,1,0,0,0,1,1
210.5,192.6,184.1,55.7,59.1,42.7,2.2,1,0,1,0,1,0,1,0
188.1,192.8,183.1,75.6,5.8,40.6,3.8,1,0,1,0,1,0,1,0
192.7,214.8,187.9,91.3,67.0,65.8,0.3,0,1,1,0,1,1,0,1
197.8,201.5,191.8,93.3,58.7,53.8,4.4,0,0,0,0,1,1,1,1
197.8,202.0,183.6,113.9,22.0,39.0,0.8,0,0,1,1,0,0,0,0
180.3,193.5,190.4,72.9,8.4,68.9,0.1,1,0,0,0,1,1,0,1
208.1,213.3,184.7,98.3,66.8,32.7,4.7,0,1,1,0,1,0,1,1
203.6,196.7,187.0,105.0,64.9,47.0,1.7,0,0,1,1,1,0,0,1
193.0,182.6,185.6,65.7,68.8,14.6,2.9,0,1,1,0,1,1,1,1
199.1,180.6,187.2,33.4,8.0,11.1,4.8,0,1,1,0,1,1,1,1
199.0,193.3,210.5,92.5,53.5,25.6,2.8,0,0,1,0,1,0,1,1
216.7,180.1,199.5,100.2,12.8,15.2,0.9,1,1,0,1,1,1,0,1
180.0,213.2,205.9,3.6,45.5,39.9,1.5,1,1,0,1,0,0,0,0
198.3,215.3,207.0,45.8,9.3,56.3,1.4,0,1,0,0,1,1,0,1
190.9,186.8,190.2,100.1,39.3,67.8,0.6,0,1,0,1,0,1,0,1
205.2,185.4,216.8,16.5,59.4,15.0,3.1,0,1,1,0,1,1,1,1
198.3,209.7,212.6,16.6,56.9,34.2,0.9,0,0,1,0,1,0,0,1
208.0,185.8,202.8,4.7,22.5,14.4,0.3,0,1,0,1,0,1,0,0
195.0,184.1,211.7,106.4,14.7,39.5,2.7,0,1,1,1,1,0,1,0
189.9,192.8,192.1,109.7,68.4,66.7,2.1,1,0,0,1,1,1,1,0
185.2,196.4,190.2,119.9,65.6,40.6,4.9,1,0,0,1,1,0,1,1
188.5,212.4,195.6,107.3,33.0,18.4,4.3,1,1,0,1,0,1,1,0
191.3,195.2,206.5,60.9,48.6,34.6,3.8,0,0,0,0,0,0,1,0
192.5,217.6,209.8,49.4,62.6,33.3,2.2,0,1,0,0,1,0,1,1
196.2,203.8,213.7,39.4,64.7,35.6,3.0,0,0,1,0,1,0,1,1
180.2,212.7,184.9,64.0,39.8,41.1,3.1,1,1,1,0,0,0,1,1
192.5,217.6,193.0,93.9,49.0,27.1,2.0,0,1,0,0,0,0,0,0
200.6,203.0,194.7,102.9,47.0,22.9,2.3,0,0,0,1,0,0,1,1
215.9,215.8,203.3,95.2,66.8,16.9,1.9,1,1,0,0,1,1,0,1
204.4,182.7,198.2,13.8,12.2,68.1,4.9,0,1,0,0,1,1,1,0
197.8,205.9,214.0,88.4,38.9,30.7,4.6,0,0,1,0,0,0,1,1
193.8,202.2,187.6,112.9,50.2,42.0,4.0,0,0,1,1,1,0,1,1
210.9,188.3,181.7,49.7,41.7,27.7,1.7,1,1,1,0,0,0,0,1
181.6,207.0,202.6,38.3,15.1,38.2,2.8,1,0,0,0,1,0,1,1
190.3,186.0,199.9,43.5,19.5,22.6,2.3,0,1,0,0,1,0,1,1
217.3,201.2,215.8,69.2,21.5,56.5,2.1,1,0,1,0,0,1,1,0
199.3,194.7,199.9,59.4,49.4,63.7,0.7,0,0,0,0,0,1,0,0
186.8,214.6,212.3,31.1,63.9,60.1,4.9,1,1,1,0,1,1,1,0
214.2,205.8,188.9,49.3,14.6,34.1,3.8,1,0,1,0,1,0,1,1
212.3,190.5,182.1,95.4,47.3,27.6,1.2,1,0,1,0,0,0,0,0
198.4,205.4,185.4,60.1,15.2,34.9,3.6,0,0,1,0,1,0,1,1
182.8,213.7,196.2,108.8,29.7,46.3,0.2,1,1,0,1,0,0,0,0
199.3,208.8,210.6,43.2,69.1,26.8,2.8,0,0,1,0,1,0,1,1
182.9,201.5,182.7,84.2,32.2,56.5,3.4,1,0,1,0,0,1,1,0
184.3,189.2,181.1,26.1,23.1,55.4,1.3,1,1,1,0,0,1,0,0
209.4,198.5,194.9,107.8,34.5,28.3,2.8,0,0,0,1,0,0,1,1
219.2,205.2,213.5,82.4,7.5,66.2,4.1,1,0,1,0,1,1,1,0
192.3,210.2,207.2,74.8,17.5,69.5,1.0,0,1,0,0,1,1,0,0
187.6,186.3,212.5,41.8,10.1,68.0,0.5,1,1,1,0,1,1,0,1
215.2,193.7,219.1,73.9,5.9,53.3,1.5,1,0,1,0,1,1,0,1
212.9,209.2,202.4,47.8,53.0,59.8,4.5,1,0,0,0,1,1,1,1
185.4,217.2,190.9,60.7,36.1,21.3,3.1,1,1,0,0,0,0,1,0
187.1,196.7,186.6,28.7,51.2,22.2,0.8,1,0,1,0,1,0,0,0
186.2,218.0,205.1,85.4,32.6,21.5,3.2,1,1,0,0,0,0,1,1
206.0,202.4,201.1,44.2,41.2,49.6,3.6,0,0,0,0,0,0,1,1
217.5,206.7,193.8,24.7,39.1,38.0,0.7,1,0,0,0,0,0,0,1
218.6,199.8,195.2,15.7,34.3,47.8,2.2,1,0,0,0,0,0,1,0
183.2,213.1,196.0,7.8,56.9,53.0,5.0,1,1,0,1,1,1,1,0
208.3,211.3,197.1,94.1,50.2,67.5,2.8,0,1,0,0,1,1,1,1
193.4,180.7,185.9,119.2,31.8,67.4,1.6,0,1,1,1,0,1,0,1
196.8,189.2,203.0,117.2,8.7,17.9,3.8,0,1,0,1,1,1,1,0
198.4,208.9,215.1,118.6,27.8,36.6,3.6,0,0,1,1,0,0,1,1
182.9,216.1,210.8,117.3,21.9,55.4,2.2,1,1,1,1,0,1,1,0
189.7,217.0,213.0,97.8,26.9,45.8,0.6,1,1,1,0,0,0,0,0
